id_order,customer_id,id_sale,order_date,id_subcategory,id_category,id_city,id_location
OD606,27,606,2015-03-15,2,2,18,84
OD607,34,607,2015-03-15,15,2,21,92
OD608,12,608,2015-05-23,21,1,20,44
OD609,48,609,2015-05-23,10,7,7,74
OD610,35,610,2015-05-23,19,4,16,24
OD611,10,611,2017-04-28,18,6,7,34
OD612,39,612,2017-04-28,3,3,16,59
OD613,23,613,2017-09-11,9,6,19,70
OD614,7,614,2017-09-11,2,2,19,70
OD615,25,615,2018-11-14,18,6,1,28
OD616,41,616,2018-11-14,3,3,20,44
OD617,14,617,2018-08-18,3,3,21,41
OD618,46,618,2018-08-18,14,7,11,65
OD619,39,619,2018-08-18,20,7,10,68
OD620,36,620,2018-08-18,7,5,16,24
OD621,29,621,2018-08-18,9,6,8,71
OD622,22,622,2015-12-26,14,7,9,35
OD623,18,623,2016-11-29,2,2,20,39
OD624,37,624,2016-11-29,7,5,11,37
OD625,50,625,2016-11-29,10,7,19,36
OD626,8,626,2016-11-29,17,4,12,67
OD627,24,627,2018-09-15,3,3,8,71
OD628,16,628,2018-05-19,17,4,3,3
OD629,33,629,2018-12-17,15,2,23,73
OD630,1,630,2018-12-17,15,2,4,6
OD631,8,631,2017-12-11,12,7,23,73
OD632,28,632,2017-12-11,7,5,23,73
OD633,48,633,2017-12-11,22,3,12,87
OD634,2,634,2018-09-24,10,7,5,5
OD635,44,635,2018-09-24,20,7,19,63
OD636,19,636,2016-10-04,7,5,11,83
OD637,18,637,2017-08-15,3,3,9,10
OD638,37,638,2017-08-15,23,5,1,20
OD639,41,639,2017-05-20,23,5,22,75
OD640,40,640,2017-05-20,11,6,15,19
OD641,8,641,2017-12-18,21,1,12,67
OD642,20,642,2018-07-30,3,3,1,20
OD643,36,643,2018-07-30,3,3,4,6
OD644,19,644,2018-06-10,21,1,17,38
OD645,33,645,2018-07-21,18,6,13,26
OD646,3,646,2018-12-30,10,7,20,39
OD647,29,647,2017-04-01,18,6,19,58
OD648,49,648,2017-04-01,2,2,5,23
OD649,32,649,2017-12-11,20,7,4,6
OD650,44,650,2017-12-11,9,6,16,51
OD651,4,651,2017-12-11,22,3,9,10
OD652,15,652,2017-10-23,20,7,12,93
OD653,37,653,2018-06-19,17,4,13,26
OD654,49,654,2018-06-19,13,1,20,44
OD655,48,655,2017-08-22,8,5,4,27
OD656,34,656,2017-08-22,22,3,1,28
OD657,34,657,2017-08-22,9,6,6,29
OD658,13,658,2017-09-19,2,2,3,60
OD659,4,659,2017-09-19,1,1,6,79
OD660,5,660,2016-08-24,15,2,21,66
OD661,10,661,2016-08-24,6,4,17,38
OD662,35,662,2016-08-24,8,5,23,55
OD663,15,663,2016-08-24,15,2,4,17
OD664,10,664,2017-03-26,9,6,20,44
OD665,17,665,2017-11-04,4,4,1,53
OD666,4,666,2018-06-08,3,3,21,66
OD667,7,667,2018-06-08,22,3,5,42
OD668,28,668,2018-06-08,2,2,20,39
OD669,43,669,2015-12-24,20,7,1,28
OD670,38,670,2018-06-09,18,6,18,33
OD671,37,671,2018-06-09,20,7,5,42
OD672,47,672,2018-06-09,21,1,6,79
OD673,24,673,2018-06-15,4,4,12,67
OD674,17,674,2018-12-05,10,7,7,34
OD675,6,675,2018-12-05,5,3,6,79
OD676,41,676,2018-12-05,8,5,14,54
OD677,41,677,2018-03-18,11,6,19,36
OD678,35,678,2018-03-18,12,7,9,35
OD679,10,679,2018-03-18,2,2,8,32
OD680,26,680,2018-03-18,20,7,13,15
OD681,35,681,2017-11-19,2,2,1,28
OD682,23,682,2017-11-19,21,1,18,45
OD683,19,683,2017-11-19,12,7,3,48
OD684,32,684,2018-11-04,9,6,13,57
OD685,47,685,2018-11-04,18,6,23,89
OD686,44,686,2015-07-05,21,1,6,95
OD687,2,687,2015-07-05,1,1,7,96
OD688,34,688,2015-07-05,8,5,6,95
OD689,22,689,2018-12-25,1,1,1,28
OD690,34,690,2015-06-21,22,3,18,84
OD691,7,691,2015-06-21,5,3,10,94
OD692,11,692,2015-06-21,12,7,3,88
OD693,1,693,2016-03-28,21,1,7,8
OD694,27,694,2016-03-28,23,5,7,8
OD695,23,695,2016-05-14,7,5,3,48
OD696,33,696,2016-05-14,14,7,16,24
OD697,34,697,2016-05-14,1,1,9,40
OD698,24,698,2016-05-14,2,2,5,62
OD699,28,699,2016-05-14,12,7,12,93
OD700,18,700,2016-05-14,13,1,3,48
OD701,12,701,2016-05-14,2,2,9,40
OD702,35,702,2018-09-02,23,5,5,62
OD703,31,703,2017-11-04,21,1,8,9
OD704,27,704,2016-04-09,7,5,11,12
OD705,6,705,2015-09-12,16,3,5,5
OD706,37,706,2015-09-12,12,7,9,56
OD707,38,707,2015-09-12,9,6,14,97
OD708,39,708,2015-12-02,1,1,17,30
OD709,30,709,2015-12-02,15,2,23,46
OD710,11,710,2015-12-02,23,5,1,28
OD711,38,711,2015-04-05,3,3,8,71
OD712,26,712,2018-09-03,18,6,2,2
OD713,24,713,2018-05-19,10,7,12,93
OD714,9,714,2018-05-19,3,3,10,68
OD715,36,715,2018-05-19,16,3,22,77
OD716,44,716,2015-07-01,16,3,14,18
OD717,27,717,2015-01-11,6,4,15,22
OD718,42,718,2018-09-24,23,5,11,65
OD719,12,719,2015-06-02,10,7,8,9
OD720,12,720,2015-06-02,4,4,15,19
OD721,26,721,2017-02-13,15,2,10,11
OD722,3,722,2017-12-15,8,5,16,59
OD723,36,723,2017-12-15,13,1,9,35
OD724,9,724,2015-10-07,20,7,14,69
OD725,43,725,2017-07-07,16,3,3,88
OD726,5,726,2018-09-16,16,3,8,32
OD727,19,727,2018-09-16,12,7,10,21
OD728,10,728,2017-12-03,2,2,1,28
OD729,7,729,2017-12-03,1,1,17,30
OD730,39,730,2017-12-03,1,1,3,48
OD731,19,731,2017-12-03,10,7,18,45
OD732,8,732,2017-12-03,8,5,2,25
OD733,11,733,2018-01-21,23,5,24,61
OD734,24,734,2018-01-21,15,2,21,50
OD735,42,735,2018-01-21,21,1,1,20
OD736,27,736,2018-01-21,18,6,3,3
OD737,35,737,2018-01-21,11,6,21,50
OD738,45,738,2018-01-21,18,6,17,49
OD739,42,739,2015-09-08,13,1,23,73
OD740,18,740,2015-01-04,8,5,20,39
OD741,40,741,2015-01-04,2,2,6,79
OD742,2,742,2015-01-04,9,6,4,17
OD743,27,743,2017-08-27,5,3,1,31
OD744,42,744,2017-08-27,8,5,2,16
OD745,19,745,2017-08-27,5,3,18,33
OD746,1,746,2017-08-27,12,7,10,21
OD747,33,747,2015-05-27,21,1,18,78
OD748,15,748,2015-05-27,14,7,7,8
OD749,47,749,2017-03-20,4,4,2,16
OD750,6,750,2018-10-02,10,7,16,59
OD751,5,751,2018-10-02,13,1,3,60
OD752,8,752,2018-10-02,19,4,13,15
OD753,16,753,2018-10-02,22,3,4,17
OD754,41,754,2017-04-07,10,7,21,50
OD755,36,755,2016-12-07,8,5,3,3
OD756,20,756,2017-09-18,15,2,21,92
OD757,17,757,2015-12-29,18,6,21,66
OD758,5,758,2015-12-29,6,4,18,33
OD759,48,759,2018-07-23,8,5,18,45
OD760,6,760,2018-09-18,20,7,9,35
OD761,48,761,2016-08-31,2,2,3,3
OD762,9,762,2018-11-03,3,3,19,63
OD763,15,763,2016-02-08,9,6,16,24
OD764,30,764,2015-01-13,2,2,20,86
OD765,6,765,2015-01-13,12,7,16,85
OD766,43,766,2015-01-13,2,2,1,53
OD767,17,767,2015-01-13,18,6,20,86
OD768,24,768,2015-01-13,3,3,11,83
OD769,20,769,2015-05-14,3,3,9,56
OD770,10,770,2017-05-19,22,3,19,63
OD771,45,771,2018-01-30,20,7,10,21
OD772,37,772,2018-01-30,20,7,13,15
OD773,39,773,2018-01-30,5,3,17,38
OD774,22,774,2018-01-30,21,1,19,36
OD775,48,775,2018-01-30,19,4,13,15
OD776,42,776,2018-01-30,2,2,4,17
OD777,35,777,2015-06-29,11,6,19,70
OD778,36,778,2016-08-21,22,3,6,7
OD779,6,779,2016-08-21,16,3,18,78
OD780,1,780,2016-08-21,10,7,22,75
OD781,31,781,2016-08-21,8,5,15,19
OD782,34,782,2016-10-03,10,7,19,70
OD783,26,783,2016-10-03,22,3,13,26
OD784,26,784,2016-10-03,16,3,5,62
OD785,40,785,2016-10-03,10,7,6,29
OD786,6,786,2016-05-23,12,7,12,13
OD787,25,787,2018-03-17,23,5,23,73
OD788,42,788,2016-12-12,11,6,10,11
OD789,5,789,2016-06-26,11,6,10,94
OD790,14,790,2016-06-26,18,6,11,83
OD791,1,791,2016-06-26,16,3,15,82
OD792,49,792,2016-06-26,23,5,23,89
OD793,2,793,2017-05-20,6,4,20,86
OD794,6,794,2015-09-20,9,6,22,75
OD795,46,795,2015-09-20,21,1,10,11
OD796,7,796,2018-09-21,5,3,2,16
OD797,50,797,2016-12-24,5,3,17,30
OD798,10,798,2016-12-24,5,3,5,62
OD799,46,799,2016-12-24,2,2,16,24
OD800,4,800,2016-11-27,17,4,1,20
OD801,31,801,2018-02-20,11,6,11,12
OD802,49,802,2018-02-20,17,4,14,18
OD803,45,803,2017-08-18,10,7,11,65
OD804,8,804,2017-03-12,16,3,16,85
OD805,8,805,2018-04-22,8,5,6,7
OD806,24,806,2015-11-01,18,6,23,73
OD807,10,807,2015-11-01,3,3,1,20
OD808,13,808,2016-02-03,7,5,12,67
OD809,35,809,2016-02-03,20,7,18,33
OD810,31,810,2015-10-13,6,4,14,18
OD811,47,811,2015-10-13,10,7,21,50
OD812,11,812,2015-10-13,20,7,19,58
OD813,17,813,2015-10-13,23,5,24,61
OD814,29,814,2018-05-14,18,6,7,8
OD815,6,815,2018-05-14,19,4,16,51
OD816,48,816,2016-03-20,15,2,22,43
OD817,37,817,2017-09-15,15,2,18,45
OD818,40,818,2015-06-28,23,5,3,48
OD819,47,819,2015-06-28,9,6,23,46
OD820,40,820,2015-06-28,15,2,6,29
OD821,9,821,2015-06-28,4,4,18,45
OD822,38,822,2015-06-28,2,2,1,28
OD823,43,823,2018-06-20,7,5,22,77
OD824,19,824,2018-06-20,5,3,2,25
OD825,23,825,2015-05-09,9,6,7,8
OD826,40,826,2015-05-09,11,6,24,61
OD827,48,827,2018-08-21,8,5,23,55
OD828,4,828,2018-08-21,23,5,10,21
OD829,42,829,2018-08-21,16,3,8,32
OD830,38,830,2018-06-16,12,7,3,88
OD831,19,831,2018-06-16,15,2,20,86
OD832,16,832,2018-06-16,11,6,21,92
OD833,19,833,2018-06-16,15,2,13,57
OD834,1,834,2017-07-23,5,3,12,13
OD835,36,835,2017-07-23,3,3,1,53
OD836,33,836,2017-07-23,15,2,24,81
OD837,45,837,2015-09-08,18,6,11,37
OD838,39,838,2018-11-04,23,5,21,92
OD839,11,839,2017-03-07,10,7,20,39
OD840,14,840,2016-11-20,21,1,18,45
OD841,2,841,2016-11-20,14,7,15,22
OD842,14,842,2016-11-20,3,3,10,68
OD843,45,843,2017-11-07,12,7,21,50
OD844,24,844,2017-11-07,22,3,17,49
OD845,45,845,2017-11-07,15,2,7,8
OD846,32,846,2017-11-07,2,2,17,49
OD847,13,847,2016-10-13,5,3,24,81
OD848,19,848,2016-10-13,8,5,9,56
OD849,6,849,2018-01-01,1,1,18,45
OD850,36,850,2015-02-07,4,4,14,69
OD851,2,851,2017-06-20,2,2,9,10
OD852,18,852,2017-06-20,20,7,10,11
OD853,29,853,2017-05-28,10,7,5,5
OD854,43,854,2017-02-19,8,5,11,65
OD855,32,855,2017-02-19,21,1,1,28
OD856,50,856,2015-08-03,18,6,3,48
OD857,1,857,2015-08-03,5,3,2,25
OD858,21,858,2015-08-03,16,3,14,69
OD859,30,859,2018-04-10,7,5,11,65
OD860,25,860,2018-04-10,14,7,6,29
OD861,8,861,2015-06-09,3,3,16,51
OD862,15,862,2015-06-09,23,5,10,11
OD863,37,863,2017-01-05,16,3,4,4
OD864,4,864,2017-01-05,14,7,8,64
OD865,34,865,2017-01-05,3,3,7,96
OD866,6,866,2015-01-10,12,7,13,57
OD867,17,867,2015-01-10,20,7,22,52
OD868,12,868,2017-09-29,2,2,15,22
OD869,35,869,2015-04-06,2,2,6,29
OD870,42,870,2017-09-03,5,3,10,68
OD871,18,871,2017-09-03,23,5,19,70
OD872,3,872,2016-10-19,13,1,13,26
OD873,17,873,2015-12-10,20,7,18,45
OD874,39,874,2015-12-10,17,4,16,24
OD875,48,875,2018-08-25,3,3,21,92
OD876,31,876,2017-01-17,15,2,3,48
OD877,5,877,2017-01-17,21,1,13,26
OD878,45,878,2017-01-17,8,5,4,27
OD879,39,879,2015-09-17,22,3,5,62
OD880,41,880,2018-11-30,8,5,18,45
OD881,21,881,2018-11-30,2,2,18,45
OD882,5,882,2016-10-09,17,4,4,4
OD883,42,883,2018-12-23,23,5,22,75
OD884,37,884,2017-10-22,4,4,19,36
OD885,44,885,2015-04-29,11,6,11,65
OD886,32,886,2016-04-25,13,1,4,6
OD887,46,887,2018-06-26,5,3,13,14
OD888,10,888,2018-10-14,3,3,23,46
OD889,28,889,2015-12-09,2,2,6,7
OD890,48,890,2018-06-20,23,5,18,45
OD891,43,891,2018-06-20,23,5,20,44
OD892,18,892,2018-06-26,16,3,21,66
OD893,6,893,2018-06-26,18,6,15,76
OD894,48,894,2018-06-26,21,1,8,32
OD895,29,895,2017-11-10,1,1,6,7
OD896,48,896,2017-11-10,3,3,12,87
OD897,7,897,2017-10-03,16,3,20,39
OD898,17,898,2015-09-09,19,4,22,43
OD899,6,899,2018-10-29,10,7,10,68
OD900,18,900,2017-04-10,15,2,17,30
OD901,46,901,2018-11-11,9,6,3,60
OD902,34,902,2018-11-11,20,7,5,42
OD903,21,903,2018-09-15,12,7,21,66
OD904,27,904,2017-04-08,13,1,4,6
OD905,30,905,2017-04-08,2,2,23,73
OD906,10,906,2017-04-08,18,6,13,14
OD907,36,907,2018-12-30,9,6,8,71
OD908,42,908,2018-12-30,11,6,5,62
OD909,23,909,2018-12-30,9,6,22,77
OD910,44,910,2018-09-02,16,3,21,66
OD911,38,911,2018-09-02,17,4,3,60
OD912,29,912,2018-09-02,16,3,13,15
OD913,5,913,2016-05-31,2,2,21,41
OD914,23,914,2018-11-27,8,5,15,76
OD915,26,915,2018-11-27,22,3,21,66
OD916,5,916,2015-06-15,15,2,3,60
OD917,4,917,2015-06-15,10,7,22,43
OD918,45,918,2015-06-15,21,1,15,76
OD919,32,919,2017-03-05,9,6,1,31
OD920,3,920,2017-03-05,8,5,12,67
OD921,3,921,2015-12-05,20,7,23,89
OD922,28,922,2016-04-11,12,7,6,29
OD923,50,923,2016-04-11,5,3,5,62
OD924,21,924,2016-04-11,18,6,14,69
OD925,48,925,2017-09-15,16,3,1,28
OD926,33,926,2015-09-13,7,5,10,68
OD927,48,927,2015-09-13,21,1,2,25
OD928,12,928,2016-10-05,18,6,10,94
OD929,27,929,2016-10-05,7,5,9,56
OD930,22,930,2018-04-14,15,2,5,62
OD931,3,931,2018-04-14,22,3,22,77
OD932,20,932,2018-04-14,8,5,22,77
OD933,21,933,2018-09-02,4,4,4,27
OD934,20,934,2017-06-20,19,4,7,74
OD935,22,935,2017-06-20,9,6,7,74
OD936,36,936,2017-06-20,21,1,15,22
OD937,45,937,2017-06-20,15,2,7,74
OD938,18,938,2018-11-05,8,5,17,49
OD939,48,939,2016-12-13,7,5,3,3
OD940,11,940,2016-12-13,13,1,10,11
OD941,44,941,2017-06-19,4,4,3,3
OD942,40,942,2017-12-13,1,1,2,90
OD943,31,943,2017-12-13,7,5,2,90
OD944,16,944,2016-05-29,3,3,13,14
OD945,27,945,2016-05-29,19,4,20,91
OD946,45,946,2016-05-29,21,1,19,58
OD947,40,947,2016-07-26,4,4,9,10
OD948,44,948,2018-11-28,9,6,15,22
OD949,37,949,2018-11-28,15,2,6,29
OD950,29,950,2018-11-28,16,3,9,40
OD951,29,951,2018-11-28,1,1,14,69
OD952,44,952,2018-11-28,3,3,24,47
OD953,5,953,2018-04-03,9,6,22,77
OD954,27,954,2018-12-28,4,4,8,32
OD955,12,955,2018-12-28,21,1,18,33
OD956,31,956,2018-11-30,17,4,22,52
OD957,45,957,2018-05-15,10,7,5,23
OD958,24,958,2018-05-15,12,7,3,3
OD959,16,959,2018-05-15,12,7,13,14
OD960,31,960,2016-09-22,7,5,8,9
OD961,34,961,2018-11-14,9,6,10,11
OD962,20,962,2016-11-27,15,2,1,53
OD963,19,963,2017-09-01,23,5,18,78
OD964,36,964,2015-09-22,13,1,16,85
OD965,38,965,2018-04-09,18,6,24,47
OD966,34,966,2018-04-09,8,5,9,40
OD967,33,967,2018-04-09,13,1,19,70
OD968,26,968,2018-04-09,23,5,12,93
OD969,48,969,2018-04-09,8,5,7,74
OD970,9,970,2018-04-09,14,7,16,24
OD971,9,971,2015-01-16,22,3,5,62
OD972,30,972,2015-01-16,2,2,1,28
OD973,41,973,2015-01-16,21,1,17,30
OD974,48,974,2015-01-16,14,7,3,48
OD975,47,975,2018-10-05,5,3,21,41
OD976,23,976,2018-10-05,8,5,9,40
OD977,8,977,2018-07-09,4,4,17,49
OD978,19,978,2018-01-07,20,7,21,66
OD979,28,979,2017-05-30,14,7,4,4
OD980,36,980,2016-12-09,23,5,16,59
OD981,12,981,2017-10-03,9,6,16,24
OD982,47,982,2015-11-11,16,3,4,6
OD983,18,983,2015-11-11,13,1,12,87
OD984,47,984,2015-11-11,15,2,9,10
OD985,36,985,2018-09-29,7,5,2,16
OD986,16,986,2018-09-29,20,7,3,60
OD987,1,987,2018-09-29,18,6,22,43
OD988,13,988,2016-03-10,20,7,23,55
OD989,42,989,2018-05-21,21,1,18,45
OD990,1,990,2018-05-21,9,6,19,70
OD991,48,991,2016-03-29,11,6,16,85
OD992,49,992,2017-09-09,22,3,18,45
OD993,38,993,2017-08-26,7,5,10,11
OD994,4,994,2017-08-26,2,2,7,8
OD995,43,995,2015-05-21,11,6,11,83
OD996,30,996,2015-05-21,4,4,22,52
OD997,12,997,2016-10-28,9,6,10,94
OD998,47,998,2016-10-28,13,1,11,83
OD999,1,999,2016-10-28,15,2,21,92
OD1000,48,1000,2016-10-28,23,5,3,88
OD1001,39,1001,2017-11-10,11,6,2,16
OD1002,43,1002,2018-12-22,2,2,8,32
OD1003,29,1003,2016-08-07,8,5,17,38
OD1004,34,1004,2017-10-01,9,6,23,55
OD1005,25,1005,2017-10-29,20,7,9,35
OD1006,45,1006,2018-12-22,9,6,23,55
OD1007,44,1007,2015-05-12,21,1,3,60
OD1008,1,1008,2015-12-01,4,4,11,37
OD1009,27,1009,2018-08-03,11,6,13,15
OD1010,23,1010,2018-09-24,5,3,2,16
OD1011,22,1011,2018-11-19,10,7,4,17
OD1012,41,1012,2015-05-05,9,6,11,37
OD1013,1,1013,2018-06-29,20,7,4,17
OD1014,38,1014,2015-09-20,20,7,14,54
OD1015,4,1015,2015-12-15,4,4,16,59
OD1016,34,1016,2018-05-14,21,1,15,76
OD1017,30,1017,2018-10-24,23,5,3,60
OD1018,4,1018,2015-11-18,20,7,8,32
OD1019,12,1019,2017-08-28,17,4,20,39
OD1020,44,1020,2018-06-29,2,2,8,32
OD1021,10,1021,2017-03-14,16,3,9,35
OD1022,4,1022,2015-11-18,21,1,16,59
OD1023,6,1023,2018-04-26,3,3,10,21
OD1024,4,1024,2015-11-18,10,7,4,17
OD1025,28,1025,2016-09-27,7,5,8,32
OD1026,47,1026,2017-05-17,15,2,9,35
OD1027,32,1027,2018-10-13,3,3,16,59
OD1028,43,1028,2017-10-10,2,2,13,15
OD1029,21,1029,2015-06-03,18,6,13,15
OD1030,47,1030,2016-06-25,11,6,8,32
OD1031,10,1031,2017-10-17,18,6,23,46
OD1032,18,1032,2018-07-03,12,7,7,74
OD1033,48,1033,2015-09-02,9,6,3,48
OD1034,29,1034,2015-12-01,21,1,24,47
OD1035,26,1035,2018-12-05,3,3,4,27
OD1036,13,1036,2016-08-09,2,2,9,40
OD1037,25,1037,2015-12-01,6,4,12,93
OD1038,45,1038,2017-12-04,11,6,11,65
OD1039,30,1039,2016-08-09,14,7,10,68
OD1040,30,1040,2017-05-17,2,2,24,47
OD1041,20,1041,2017-03-09,17,4,12,93
OD1042,3,1042,2015-09-10,12,7,11,65
OD1043,9,1043,2017-02-14,2,2,1,28
OD1044,35,1044,2018-04-21,3,3,15,22
OD1045,23,1045,2015-10-14,5,3,12,93
OD1046,7,1046,2015-07-08,4,4,12,93
OD1047,3,1047,2016-06-29,8,5,5,62
OD1048,15,1048,2017-11-14,3,3,3,48
OD1049,33,1049,2015-09-20,7,5,18,45
OD1050,4,1050,2015-10-04,11,6,1,28
OD1051,13,1051,2018-03-26,23,5,10,68
OD1052,41,1052,2015-09-20,21,1,23,46
OD1053,27,1053,2018-11-20,13,1,10,68
OD1054,34,1054,2018-02-11,1,1,5,62
OD1055,5,1055,2017-05-03,10,7,22,77
OD1056,28,1056,2018-12-10,2,2,21,41
OD1057,10,1057,2017-09-18,11,6,13,26
OD1058,45,1058,2018-04-17,2,2,23,46
OD1059,19,1059,2018-09-16,2,2,12,93
OD1060,2,1060,2018-12-01,7,5,8,71
OD1061,28,1061,2018-12-10,19,4,21,41
OD1062,30,1062,2016-07-11,8,5,24,47
OD1063,37,1063,2016-12-15,1,1,2,25
OD1064,7,1064,2016-07-11,19,4,7,74
OD1065,46,1065,2018-09-14,21,1,6,29
OD1066,50,1066,2018-11-23,19,4,24,47
OD1067,14,1067,2017-12-30,17,4,21,41
OD1068,47,1068,2017-09-18,17,4,4,27
OD1069,29,1069,2015-10-15,1,1,2,25
OD1070,10,1070,2018-09-14,23,5,5,62
OD1071,13,1071,2017-02-14,5,3,10,68
OD1072,38,1072,2018-11-30,14,7,12,93
OD1073,28,1073,2016-07-11,8,5,1,28
OD1074,44,1074,2015-10-21,2,2,18,45
OD1075,2,1075,2016-08-09,2,2,23,46
OD1076,46,1076,2018-07-07,1,1,14,69
OD1077,37,1077,2017-07-28,16,3,22,77
OD1078,25,1078,2018-05-30,1,1,6,95
OD1079,40,1079,2018-12-02,4,4,10,94
OD1080,22,1080,2015-04-07,7,5,3,88
OD1081,6,1081,2017-11-05,8,5,9,56
OD1082,5,1082,2018-02-06,15,2,8,64
OD1083,11,1083,2017-12-05,3,3,15,82
OD1084,5,1084,2018-05-30,13,1,15,82
OD1085,8,1085,2017-10-22,7,5,10,94
OD1086,10,1086,2018-10-13,20,7,19,63
OD1087,39,1087,2017-04-08,11,6,12,13
OD1088,31,1088,2017-11-05,15,2,11,83
OD1089,49,1089,2016-04-16,20,7,18,84
OD1090,38,1090,2017-12-09,8,5,9,56
OD1091,33,1091,2016-04-16,6,4,10,94
OD1092,1,1092,2016-11-21,1,1,9,56
OD1093,38,1093,2015-09-05,13,1,22,52
OD1094,12,1094,2016-11-30,14,7,4,4
OD1095,4,1095,2018-05-01,9,6,21,92
OD1096,5,1096,2018-12-10,22,3,16,85
OD1097,30,1097,2018-12-25,22,3,23,89
OD1098,24,1098,2018-11-11,15,2,3,88
OD1099,34,1099,2017-05-01,12,7,7,96
OD1100,49,1100,2018-09-29,1,1,7,8
OD1101,27,1101,2016-03-13,13,1,15,19
OD1102,17,1102,2018-10-30,9,6,8,9
OD1103,50,1103,2018-12-08,19,4,13,14
OD1104,39,1104,2018-09-12,2,2,6,7
OD1105,31,1105,2018-10-14,1,1,4,6
OD1106,50,1106,2018-09-07,17,4,16,51
OD1107,45,1107,2018-11-16,9,6,2,90
OD1108,36,1108,2015-11-15,15,2,24,61
OD1109,42,1109,2015-07-20,6,4,24,61
OD1110,18,1110,2018-04-21,2,2,7,8
OD1111,29,1111,2018-08-12,11,6,8,9
OD1112,15,1112,2018-08-21,11,6,24,61
OD1113,29,1113,2015-11-24,8,5,18,78
OD1114,6,1114,2018-05-27,3,3,12,87
OD1115,30,1115,2018-09-07,10,7,10,11
OD1116,40,1116,2017-07-04,12,7,17,49
OD1117,9,1117,2017-12-03,20,7,22,75
OD1118,47,1118,2018-07-31,17,4,14,18
OD1119,13,1119,2017-11-04,21,1,4,6
OD1120,6,1120,2017-06-17,19,4,13,14
OD1121,12,1121,2015-01-31,14,7,10,11
OD1122,40,1122,2017-07-04,7,5,20,91
OD1123,33,1123,2018-09-29,1,1,19,58
OD1124,10,1124,2015-03-07,11,6,23,73
OD1125,23,1125,2016-10-02,9,6,17,49
OD1126,20,1126,2018-08-22,14,7,5,23
OD1127,36,1127,2015-11-23,3,3,13,14
OD1128,32,1128,2017-11-03,6,4,13,14
OD1129,47,1129,2015-10-11,20,7,8,9
OD1130,32,1130,2017-06-20,1,1,11,12
OD1131,11,1131,2018-10-30,23,5,12,87
OD1132,17,1132,2015-12-20,15,2,10,11
OD1133,27,1133,2015-12-20,8,5,19,58
OD1134,13,1134,2017-04-12,21,1,5,23
OD1135,35,1135,2018-04-23,15,2,23,73
OD1136,26,1136,2017-06-17,9,6,9,10
OD1137,35,1137,2017-05-05,6,4,11,12
OD1138,39,1138,2018-08-21,8,5,3,3
OD1139,21,1139,2017-10-01,6,4,23,73
OD1140,3,1140,2018-10-01,19,4,14,18
OD1141,43,1141,2017-06-17,14,7,18,78
OD1142,47,1142,2015-11-23,1,1,17,49
OD1143,25,1143,2016-01-27,9,6,9,10
OD1144,20,1144,2018-06-16,18,6,6,7
OD1145,27,1145,2018-10-30,12,7,24,61
OD1146,49,1146,2018-05-05,2,2,20,91
OD1147,34,1147,2015-01-19,9,6,14,18
OD1148,26,1148,2016-12-17,4,4,12,67
OD1149,17,1149,2016-10-15,4,4,14,54
OD1150,14,1150,2018-10-22,23,5,16,59
OD1151,41,1151,2016-12-17,19,4,11,37
OD1152,26,1152,2016-12-17,10,7,14,54
OD1153,40,1153,2017-12-10,10,7,1,31
OD1154,48,1154,2018-09-07,23,5,22,43
OD1155,13,1155,2018-09-01,8,5,3,60
OD1156,13,1156,2016-12-17,8,5,14,54
OD1157,24,1157,2018-12-11,9,6,19,36
OD1158,7,1158,2018-10-30,17,4,6,79
OD1159,40,1159,2016-10-15,16,3,16,59
OD1160,36,1160,2017-05-26,15,2,17,38
OD1161,36,1161,2018-12-11,19,4,23,55
OD1162,15,1162,2018-10-30,1,1,17,38
OD1163,42,1163,2016-08-25,3,3,9,35
OD1164,35,1164,2018-12-14,15,2,23,55
OD1165,41,1165,2016-12-01,6,4,16,59
OD1166,12,1166,2016-08-25,2,2,5,42
OD1167,7,1167,2015-02-18,22,3,17,38
OD1168,31,1168,2018-12-14,20,7,1,31
OD1169,1,1169,2016-10-15,10,7,10,21
OD1170,35,1170,2016-11-13,1,1,5,42
OD1171,48,1171,2015-05-04,2,2,10,68
OD1172,41,1172,2018-05-25,11,6,8,71
OD1173,49,1173,2017-06-04,5,3,12,93
OD1174,32,1174,2017-03-17,5,3,9,40
OD1175,12,1175,2016-09-25,1,1,7,74
OD1176,45,1176,2016-03-05,8,5,7,74
OD1177,22,1177,2017-06-04,2,2,4,27
OD1178,33,1178,2017-05-14,18,6,11,65
OD1179,17,1179,2018-03-16,10,7,6,29
OD1180,20,1180,2016-12-06,13,1,5,62
OD1181,1,1181,2017-01-15,6,4,4,27
OD1182,42,1182,2018-10-12,20,7,17,30
OD1183,9,1183,2016-09-07,19,4,3,48
OD1184,43,1184,2018-06-30,2,2,8,71
OD1185,38,1185,2016-07-31,21,1,9,40
OD1186,41,1186,2015-09-14,10,7,5,62
OD1187,20,1187,2015-11-05,20,7,3,88
OD1188,38,1188,2018-07-06,8,5,6,95
OD1189,37,1189,2017-10-28,7,5,18,84
OD1190,6,1190,2017-10-28,8,5,14,97
OD1191,10,1191,2017-10-28,18,6,9,56
OD1192,27,1192,2018-10-20,21,1,14,97
OD1193,17,1193,2015-07-28,13,1,23,89
OD1194,21,1194,2015-03-31,4,4,19,63
OD1195,18,1195,2016-08-13,2,2,14,18
